flight_number,aircraft_registration,origin_iata,destination_iata,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,status,airline_code,flight_id
VS 6707,F-HUVE,JFK,CDG,2026-05-31 05:00Z,2026-05-31 05:22Z,2026-05-31 12:10Z,2026-05-31 11:58Z,Expected,VS,VS6707_2026-05-31 05:00Z
KL 2249,F-HUVE,JFK,CDG,2026-05-31 05:00Z,2026-05-31 05:22Z,2026-05-31 12:10Z,2026-05-31 11:58Z,Expected,KL,KL2249_2026-05-31 05:00Z
AF 11,F-HUVE,JFK,CDG,2026-05-31 05:00Z,2026-05-31 05:22Z,2026-05-31 12:10Z,2026-05-31 11:58Z,Expected,AF,AF11_2026-05-31 05:00Z
DL 8738,F-HUVE,JFK,CDG,2026-05-31 05:00Z,2026-05-31 05:22Z,2026-05-31 12:10Z,2026-05-31 11:58Z,Expected,DL,DL8738_2026-05-31 05:00Z
DL 290,N501DN,LAX,CDG,2026-05-31 01:00Z,2026-05-31 01:11Z,2026-05-31 11:50Z,2026-05-31 11:59Z,Expected,DL,DL290_2026-05-31 01:00Z
DL 8631,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,DL,DL8631_2026-05-31 10:20Z
AM 6105,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,AM,AM6105_2026-05-31 10:20Z
MK 9451,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,MK,MK9451_2026-05-31 10:20Z
AF 1059,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,AF,AF1059_2026-05-31 10:20Z
VS 6637,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,VS,VS6637_2026-05-31 10:20Z
UU 8059,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,UU,UU8059_2026-05-31 10:20Z
MU 1746,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,MU,MU1746_2026-05-31 10:20Z
KQ 3899,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,KQ,KQ3899_2026-05-31 10:20Z
G3 5226,Unknown,NCL,CDG,2026-05-31 10:20Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,G3,G35226_2026-05-31 10:20Z
AF 25,F-GZND,LAX,CDG,2026-05-31 01:25Z,2026-05-31 01:40Z,2026-05-31 12:15Z,2026-05-31 12:00Z,Expected,AF,AF25_2026-05-31 01:25Z
VS 6812,F-GZND,LAX,CDG,2026-05-31 01:25Z,2026-05-31 01:40Z,2026-05-31 12:15Z,2026-05-31 12:00Z,Expected,VS,VS6812_2026-05-31 01:25Z
KL 2379,F-GZND,LAX,CDG,2026-05-31 01:25Z,2026-05-31 01:40Z,2026-05-31 12:15Z,2026-05-31 12:00Z,Expected,KL,KL2379_2026-05-31 01:25Z
DL 8727,F-GZND,LAX,CDG,2026-05-31 01:25Z,2026-05-31 01:40Z,2026-05-31 12:15Z,2026-05-31 12:00Z,Expected,DL,DL8727_2026-05-31 01:25Z
LX 638,YL-BTA,ZRH,CDG,2026-05-31 10:40Z,2026-05-31 10:40Z,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,LX,LX638_2026-05-31 10:40Z
AH 1000,Unknown,ALG,CDG,2026-05-31 09:30Z,Not Available,2026-05-31 12:00Z,2026-05-31 12:00Z,Expected,AH,AH1000_2026-05-31 09:30Z
QS 1034,Unknown,PRG,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,2026-05-31 12:03Z,Expected,QS,QS1034_2026-05-31 10:20Z
LH 1034,D-AIZD,FRA,CDG,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:00Z,2026-05-31 12:05Z,Expected,LH,LH1034_2026-05-31 10:45Z
U2 4602,Unknown,FNC,CDG,2026-05-31 08:25Z,2026-05-31 08:25Z,2026-05-31 12:05Z,2026-05-31 12:05Z,Expected,U2,U24602_2026-05-31 08:25Z
EC 4602,Unknown,FNC,CDG,2026-05-31 08:25Z,2026-05-31 08:25Z,2026-05-31 12:05Z,2026-05-31 12:05Z,Expected,EC,EC4602_2026-05-31 08:25Z
S4 3512,Unknown,PDL,CDG,2026-05-31 08:30Z,2026-05-31 08:30Z,2026-05-31 12:10Z,2026-05-31 12:10Z,Expected,S4,S43512_2026-05-31 08:30Z
MU 1910,Unknown,VIE,CDG,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,MU,MU1910_2026-05-31 10:15Z
MK 9491,Unknown,VIE,CDG,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,MK,MK9491_2026-05-31 10:15Z
DL 8333,Unknown,VIE,CDG,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,DL,DL8333_2026-05-31 10:15Z
UU 8139,Unknown,VIE,CDG,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,UU,UU8139_2026-05-31 10:15Z
AM 5745,Unknown,VIE,CDG,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,AM,AM5745_2026-05-31 10:15Z
AF 1139,Unknown,VIE,CDG,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,AF,AF1139_2026-05-31 10:15Z
KQ 3997,Unknown,VIE,CDG,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,KQ,KQ3997_2026-05-31 10:15Z
CI 9295,Unknown,VIE,CDG,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,CI,CI9295_2026-05-31 10:15Z
SK 9827,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,SK,SK9827_2026-05-31 10:20Z
DL 8423,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,DL,DL8423_2026-05-31 10:20Z
MU 1730,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,MU,MU1730_2026-05-31 10:20Z
KQ 3987,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,KQ,KQ3987_2026-05-31 10:20Z
AM 5795,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,AM,AM5795_2026-05-31 10:20Z
UU 8151,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,UU,UU8151_2026-05-31 10:20Z
MK 9613,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,MK,MK9613_2026-05-31 10:20Z
JL 5324,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,Unknown,JL5324_2026-05-31 10:20Z
AF 1151,Unknown,CPH,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,2026-05-31 12:13Z,Expected,AF,AF1151_2026-05-31 10:20Z
JL 5354,Unknown,BCN,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,2026-05-31 12:14Z,Expected,JL,JL5354_2026-05-31 10:20Z
AF 1349,Unknown,BCN,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,2026-05-31 12:14Z,Expected,AF,AF1349_2026-05-31 10:20Z
KQ 3969,Unknown,BCN,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,2026-05-31 12:14Z,Expected,KQ,KQ3969_2026-05-31 10:20Z
AM 5805,Unknown,BCN,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,2026-05-31 12:14Z,Expected,AM,AM5805_2026-05-31 10:20Z
UU 8349,Unknown,BCN,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,2026-05-31 12:14Z,Expected,UU,UU8349_2026-05-31 10:20Z
DL 8445,Unknown,BCN,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,2026-05-31 12:14Z,Expected,DL,DL8445_2026-05-31 10:20Z
MK 9321,Unknown,BCN,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,2026-05-31 12:14Z,Expected,MK,MK9321_2026-05-31 10:20Z
MU 1766,Unknown,MRS,CDG,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,MU,MU1766_2026-05-31 10:45Z
DL 8458,Unknown,MRS,CDG,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,DL,DL8458_2026-05-31 10:45Z
AF 7335,Unknown,MRS,CDG,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,AF,AF7335_2026-05-31 10:45Z
G3 5032,Unknown,MRS,CDG,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,G3,G35032_2026-05-31 10:45Z
AM 5877,Unknown,MRS,CDG,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,AM,AM5877_2026-05-31 10:45Z
SK 9859,Unknown,MRS,CDG,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,SK,SK9859_2026-05-31 10:45Z
MK 9077,Unknown,MRS,CDG,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,MK,MK9077_2026-05-31 10:45Z
KL 2129,Unknown,FLR,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,KL,KL2129_2026-05-31 10:25Z
UU 8367,Unknown,FLR,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,UU,UU8367_2026-05-31 10:25Z
KQ 3929,Unknown,FLR,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,KQ,KQ3929_2026-05-31 10:25Z
AF 1367,Unknown,FLR,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,AF,AF1367_2026-05-31 10:25Z
DL 8369,Unknown,FLR,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,DL,DL8369_2026-05-31 10:25Z
AM 5839,Unknown,FLR,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,AM,AM5839_2026-05-31 10:25Z
AY 1575,Unknown,HEL,CDG,2026-05-31 09:15Z,2026-05-31 09:15Z,2026-05-31 12:20Z,2026-05-31 12:20Z,Expected,AY,AY1575_2026-05-31 09:15Z
DL 80,N425DX,SEA,CDG,2026-05-31 01:40Z,2026-05-31 02:56Z,2026-05-31 11:50Z,2026-05-31 12:22Z,Delayed,DL,DL80_2026-05-31 01:40Z
AF 435,F-HTYN,BOG,CDG,2026-05-31 02:35Z,2026-05-31 02:35Z,2026-05-31 13:00Z,2026-05-31 12:22Z,Expected,AF,AF435_2026-05-31 02:35Z
KL 2401,F-HTYN,BOG,CDG,2026-05-31 02:35Z,2026-05-31 02:35Z,2026-05-31 13:00Z,2026-05-31 12:22Z,Expected,KL,KL2401_2026-05-31 02:35Z
MS 799,Unknown,CAI,CDG,2026-05-31 07:45Z,Not Available,2026-05-31 12:25Z,2026-05-31 12:25Z,Expected,MS,MS799_2026-05-31 07:45Z
U2 4612,Unknown,HER,CDG,2026-05-31 08:35Z,Not Available,2026-05-31 12:25Z,2026-05-31 12:25Z,Expected,U2,U24612_2026-05-31 08:35Z
EC 4612,Unknown,HER,CDG,2026-05-31 08:35Z,Not Available,2026-05-31 12:25Z,2026-05-31 12:25Z,Expected,EC,EC4612_2026-05-31 08:35Z
KE 6380,Unknown,MAD,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:25Z,2026-05-31 12:27Z,Expected,KE,KE6380_2026-05-31 10:20Z
MK 9421,Unknown,MAD,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:25Z,2026-05-31 12:27Z,Expected,MK,MK9421_2026-05-31 10:20Z
UU 8301,Unknown,MAD,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:25Z,2026-05-31 12:27Z,Expected,UU,UU8301_2026-05-31 10:20Z
DL 8561,Unknown,MAD,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:25Z,2026-05-31 12:27Z,Expected,DL,DL8561_2026-05-31 10:20Z
UX 2228,Unknown,MAD,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:25Z,2026-05-31 12:27Z,Expected,UX,UX2228_2026-05-31 10:20Z
KQ 3965,Unknown,MAD,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:25Z,2026-05-31 12:27Z,Expected,KQ,KQ3965_2026-05-31 10:20Z
AF 1301,Unknown,MAD,CDG,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:25Z,2026-05-31 12:27Z,Expected,AF,AF1301_2026-05-31 10:20Z
UX 2260,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,UX,UX2260_2026-05-31 10:35Z
SK 9830,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,SK,SK9830_2026-05-31 10:35Z
G3 5283,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,G3,G35283_2026-05-31 10:35Z
KQ 3897,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,KQ,KQ3897_2026-05-31 10:35Z
AM 5813,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,AM,AM5813_2026-05-31 10:35Z
AF 1687,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,AF,AF1687_2026-05-31 10:35Z
MU 1752,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,MU,MU1752_2026-05-31 10:35Z
VS 6603,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,VS,VS6603_2026-05-31 10:35Z
KE 6482,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,KE,KE6482_2026-05-31 10:35Z
DL 8308,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,DL,DL8308_2026-05-31 10:35Z
MK 9373,Unknown,EDI,CDG,2026-05-31 10:35Z,2026-05-31 10:35Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,MK,MK9373_2026-05-31 10:35Z
DL 8217,Unknown,CMN,CDG,2026-05-31 09:25Z,2026-05-31 09:25Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,DL,DL8217_2026-05-31 09:25Z
KE 6478,Unknown,CMN,CDG,2026-05-31 09:25Z,2026-05-31 09:25Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,KE,KE6478_2026-05-31 09:25Z
KL 2117,Unknown,CMN,CDG,2026-05-31 09:25Z,2026-05-31 09:25Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,KL,KL2117_2026-05-31 09:25Z
MU 1700,Unknown,CMN,CDG,2026-05-31 09:25Z,2026-05-31 09:25Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,MU,MU1700_2026-05-31 09:25Z
AF 1897,Unknown,CMN,CDG,2026-05-31 09:25Z,2026-05-31 09:25Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,AF,AF1897_2026-05-31 09:25Z
AF 1253,Unknown,BGO,CDG,2026-05-31 10:10Z,2026-05-31 10:10Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,AF,AF1253_2026-05-31 10:10Z
KQ 3783,Unknown,BGO,CDG,2026-05-31 10:10Z,2026-05-31 10:10Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,KQ,KQ3783_2026-05-31 10:10Z
KL 2452,Unknown,BGO,CDG,2026-05-31 10:10Z,2026-05-31 10:10Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,KL,KL2452_2026-05-31 10:10Z
SV 6401,Unknown,BGO,CDG,2026-05-31 10:10Z,2026-05-31 10:10Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,SV,SV6401_2026-05-31 10:10Z
DL 8319,Unknown,BGO,CDG,2026-05-31 10:10Z,2026-05-31 10:10Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,DL,DL8319_2026-05-31 10:10Z
SK 567,Unknown,CPH,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,SK,SK567_2026-05-31 10:30Z
AF 1425,F-HBLA,DBV,CDG,2026-05-31 09:50Z,2026-05-31 09:50Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,AF,AF1425_2026-05-31 09:50Z
KL 2245,F-HBLA,DBV,CDG,2026-05-31 09:50Z,2026-05-31 09:50Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,KL,KL2245_2026-05-31 09:50Z
DL 8622,F-HBLA,DBV,CDG,2026-05-31 09:50Z,2026-05-31 09:50Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,DL,DL8622_2026-05-31 09:50Z
MK 9685,Unknown,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:34Z,Expected,MK,MK9685_2026-05-31 10:50Z
KQ 3955,Unknown,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:34Z,Expected,KQ,KQ3955_2026-05-31 10:50Z
AM 5807,Unknown,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:34Z,Expected,AM,AM5807_2026-05-31 10:50Z
UU 8735,Unknown,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:34Z,Expected,UU,UU8735_2026-05-31 10:50Z
DL 8390,Unknown,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:34Z,Expected,DL,DL8390_2026-05-31 10:50Z
JL 5356,Unknown,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:34Z,Expected,Unknown,JL5356_2026-05-31 10:50Z
AF 1735,Unknown,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:34Z,Expected,AF,AF1735_2026-05-31 10:50Z
SK 9900,Unknown,VLC,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,SK,SK9900_2026-05-31 10:30Z
DL 8328,Unknown,VLC,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,DL,DL8328_2026-05-31 10:30Z
AF 1417,Unknown,VLC,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,AF,AF1417_2026-05-31 10:30Z
AM 6047,Unknown,VLC,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,AM,AM6047_2026-05-31 10:30Z
AF 1105,Unknown,FCO,CDG,2026-05-31 10:30Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,AF,AF1105_2026-05-31 10:30Z
KQ 3141,Unknown,FCO,CDG,2026-05-31 10:30Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,KQ,KQ3141_2026-05-31 10:30Z
AM 5814,Unknown,FCO,CDG,2026-05-31 10:30Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,AM,AM5814_2026-05-31 10:30Z
G3 5218,Unknown,FCO,CDG,2026-05-31 10:30Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,G3,G35218_2026-05-31 10:30Z
MK 9525,Unknown,FCO,CDG,2026-05-31 10:30Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,MK,MK9525_2026-05-31 10:30Z
DL 8501,Unknown,FCO,CDG,2026-05-31 10:30Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,DL,DL8501_2026-05-31 10:30Z
UU 8427,Unknown,VCE,CDG,2026-05-31 10:45Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,UU,UU8427_2026-05-31 10:45Z
AM 6099,Unknown,VCE,CDG,2026-05-31 10:45Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,AM,AM6099_2026-05-31 10:45Z
DL 8307,Unknown,VCE,CDG,2026-05-31 10:45Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,DL,DL8307_2026-05-31 10:45Z
AF 1427,Unknown,VCE,CDG,2026-05-31 10:45Z,Not Available,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,AF,AF1427_2026-05-31 10:45Z
AF 3031,Unknown,TBS,CDG,2026-05-31 07:20Z,2026-05-31 07:20Z,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,AF,AF3031_2026-05-31 07:20Z
A9 627,Unknown,TBS,CDG,2026-05-31 07:20Z,2026-05-31 07:20Z,2026-05-31 12:40Z,2026-05-31 12:40Z,Expected,A9,A9627_2026-05-31 07:20Z
KQ 3039,Unknown,ZAG,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:45Z,2026-05-31 12:45Z,Expected,KQ,KQ3039_2026-05-31 10:30Z
AM 6174,Unknown,ZAG,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:45Z,2026-05-31 12:45Z,Expected,AM,AM6174_2026-05-31 10:30Z
SK 9903,Unknown,ZAG,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:45Z,2026-05-31 12:45Z,Expected,SK,SK9903_2026-05-31 10:30Z
KL 2235,Unknown,ZAG,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:45Z,2026-05-31 12:45Z,Expected,KL,KL2235_2026-05-31 10:30Z
DL 8470,Unknown,ZAG,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:45Z,2026-05-31 12:45Z,Expected,DL,DL8470_2026-05-31 10:30Z
AF 1161,Unknown,ZAG,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:45Z,2026-05-31 12:45Z,Expected,AF,AF1161_2026-05-31 10:30Z
OU 4002,Unknown,ZAG,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:45Z,2026-05-31 12:45Z,Expected,OU,OU4002_2026-05-31 10:30Z
EC 5159,OE-IVD,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:48Z,Expected,EC,EC5159_2026-05-31 10:50Z
U2 5159,OE-IVD,BER,CDG,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 12:40Z,2026-05-31 12:48Z,Expected,U2,U25159_2026-05-31 10:50Z
AF 491,F-HUVB,PTY,CDG,2026-05-31 02:55Z,Not Available,2026-05-31 13:10Z,2026-05-31 12:49Z,Expected,AF,AF491_2026-05-31 02:55Z
MU 1586,Unknown,PTY,CDG,2026-05-31 02:55Z,Not Available,2026-05-31 13:10Z,2026-05-31 12:49Z,Expected,MU,MU1586_2026-05-31 02:55Z
KL 2297,Unknown,PTY,CDG,2026-05-31 02:55Z,Not Available,2026-05-31 13:10Z,2026-05-31 12:49Z,Expected,KL,KL2297_2026-05-31 02:55Z
AF 651,F-GSQS,CUN,CDG,2026-05-31 01:15Z,2026-05-31 03:50Z,2026-05-31 10:55Z,2026-05-31 12:49Z,Delayed,AF,AF651_2026-05-31 01:15Z
KL 2221,F-GSQS,CUN,CDG,2026-05-31 01:15Z,2026-05-31 03:50Z,2026-05-31 10:55Z,2026-05-31 12:49Z,Delayed,KL,KL2221_2026-05-31 01:15Z
VS 6697,F-GSQS,CUN,CDG,2026-05-31 01:15Z,2026-05-31 03:50Z,2026-05-31 10:55Z,2026-05-31 12:49Z,Delayed,VS,VS6697_2026-05-31 01:15Z
UU 8147,Unknown,WAW,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:50Z,2026-05-31 12:50Z,Expected,UU,UU8147_2026-05-31 10:25Z
JL 5314,Unknown,WAW,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:50Z,2026-05-31 12:50Z,Expected,Unknown,JL5314_2026-05-31 10:25Z
DL 8585,Unknown,WAW,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:50Z,2026-05-31 12:50Z,Expected,DL,DL8585_2026-05-31 10:25Z
AM 6150,Unknown,WAW,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:50Z,2026-05-31 12:50Z,Expected,AM,AM6150_2026-05-31 10:25Z
AF 1147,Unknown,WAW,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:50Z,2026-05-31 12:50Z,Expected,AF,AF1147_2026-05-31 10:25Z
KQ 3739,Unknown,WAW,CDG,2026-05-31 10:25Z,Not Available,2026-05-31 12:50Z,2026-05-31 12:50Z,Expected,KQ,KQ3739_2026-05-31 10:25Z
KQ 3937,Unknown,NAP,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:50Z,2026-05-31 12:50Z,Expected,KQ,KQ3937_2026-05-31 10:30Z
SK 9871,Unknown,NAP,CDG,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:50Z,2026-05-31 12:50Z,Expected,SK,SK9871_2026-05-31 10:30Z
